"IDFIRMA";"IDFAMILIA";"IDARTICULO";"TARIFA";"PRECIO"
"08";"01";"308000          ";7;90,00 €
"08";"01";"308000          ";8;90,00 €
"08";"01";"308000          ";9;90,00 €
"08";"01";"308000          ";10;90,00 €
"08";"01";"308010";1;78,00 €
"08";"01";"308010";2;78,00 €
"08";"01";"308010";3;78,00 €
"08";"01";"308010";4;78,00 €
"08";"01";"308010";5;78,00 €
"08";"01";"308010";6;78,00 €
"08";"01";"308010";7;78,00 €
"08";"01";"308010";8;78,00 €
"08";"01";"308010";9;78,00 €
"08";"01";"308010";10;78,00 €
"08";"01";"308100          ";1;130,00 €
"08";"01";"308100          ";2;130,00 €
"08";"01";"308100          ";3;130,00 €
"08";"01";"308100          ";4;130,00 €
"08";"01";"308100          ";5;130,00 €
"08";"01";"308100          ";6;130,00 €
"08";"01";"308100          ";7;130,00 €
"08";"01";"308100          ";8;130,00 €
"08";"01";"308100          ";9;130,00 €
"08";"01";"308100          ";10;130,00 €
"08";"01";"308101          ";1;130,00 €
"08";"01";"308101          ";2;130,00 €
"08";"01";"308101          ";3;130,00 €
"08";"01";"308101          ";4;130,00 €
"08";"01";"308101          ";5;130,00 €
"08";"01";"308101          ";6;130,00 €
"08";"01";"308101          ";7;130,00 €
"08";"01";"308101          ";8;130,00 €
"08";"01";"308101          ";9;130,00 €
"08";"01";"308101          ";10;130,00 €
"08";"01";"308200          ";1;110,00 €
"08";"01";"308200          ";2;110,00 €
"08";"01";"308200          ";3;110,00 €
"08";"01";"308200          ";4;110,00 €
"08";"01";"308200          ";5;110,00 €
"08";"01";"308200          ";6;110,00 €
"08";"01";"308200          ";7;110,00 €
"08";"01";"308200          ";8;110,00 €
"08";"01";"308200          ";9;110,00 €
"08";"01";"308200          ";10;110,00 €
"08";"01";"308300";1;54,00 €
"08";"01";"308300";2;54,00 €
"08";"01";"308300";3;54,00 €
"08";"01";"308300";4;54,00 €
"08";"01";"308300";5;54,00 €
"08";"01";"308300";6;54,00 €
"08";"01";"308300";7;54,00 €
"08";"01";"308300";8;54,00 €
"08";"01";"308300";9;54,00 €
"08";"01";"308300";10;54,00 €
"08";"01";"309000          ";1;124,00 €
"08";"01";"309000          ";2;124,00 €
"08";"01";"309000          ";3;124,00 €
"08";"01";"309000          ";4;124,00 €
"08";"01";"309000          ";5;124,00 €
"08";"01";"309000          ";6;124,00 €
"08";"01";"309000          ";7;124,00 €
"08";"01";"309000          ";8;124,00 €
"08";"01";"309000          ";9;124,00 €
"08";"01";"309000          ";10;124,00 €
"08";"01";"309010";1;112,00 €
"08";"01";"309010";2;112,00 €
"08";"01";"309010";3;112,00 €
"08";"01";"309010";4;112,00 €
"08";"01";"309010";5;112,00 €
"08";"01";"309010";6;112,00 €
"08";"01";"309010";7;112,00 €
"08";"01";"309010";8;112,00 €
"08";"01";"309010";9;112,00 €
"08";"01";"309010";10;112,00 €
"08";"01";"310802          ";1;4,00 €
"08";"01";"310802          ";2;4,00 €
"08";"01";"310802          ";3;4,00 €
"08";"01";"310802          ";4;4,00 €
"08";"01";"310802          ";5;4,00 €
"08";"01";"310802          ";6;4,00 €
"08";"01";"310802          ";7;4,00 €
"08";"01";"310802          ";8;4,00 €
"08";"01";"310802          ";9;4,00 €
"08";"01";"310802          ";10;4,00 €
"08";"01";"310810          ";1;75,00 €
"08";"01";"310810          ";2;75,00 €
"08";"01";"310810          ";3;75,00 €
"08";"01";"310810          ";4;75,00 €
"08";"01";"310810          ";5;75,00 €
"08";"01";"310810          ";6;75,00 €
"08";"01";"310810          ";7;75,00 €
"08";"01";"310810          ";8;75,00 €
"08";"01";"310810          ";9;75,00 €
"08";"01";"310810          ";10;75,00 €
"08";"01";"314530          ";1;25,00 €
"08";"01";"314530          ";2;25,00 €
"08";"01";"314530          ";3;25,00 €
"08";"01";"314530          ";4;25,00 €
"08";"01";"314530          ";5;25,00 €
"08";"01";"314530          ";6;25,00 €
"08";"01";"314530          ";7;25,00 €
"08";"01";"314530          ";8;25,00 €
"08";"01";"314530          ";9;25,00 €
"08";"01";"314530          ";10;25,00 €
"08";"01";"314540          ";1;49,00 €
"08";"01";"314540          ";2;49,00 €
"08";"01";"314540          ";3;49,00 €
"08";"01";"314540          ";4;49,00 €
"08";"01";"314540          ";5;49,00 €
"08";"01";"314540          ";6;49,00 €
"08";"01";"314540          ";7;49,00 €
"08";"01";"314540          ";8;49,00 €
"08";"01";"314540          ";9;49,00 €
"08";"01";"314540          ";10;49,00 €
"08";"01";"318000          ";1;24,50 €
"08";"01";"318000          ";2;24,50 €
"08";"01";"318000          ";3;24,50 €
"08";"01";"318000          ";4;24,50 €
"08";"01";"318000          ";5;24,50 €
"08";"01";"318000          ";6;24,50 €
"08";"01";"318000          ";7;24,50 €
"08";"01";"318000          ";8;24,50 €
"08";"01";"318000          ";9;24,50 €
"08";"01";"318000          ";10;24,50 €
"08";"01";"318001          ";1;28,00 €
"08";"01";"318001          ";2;28,00 €
"08";"01";"318001          ";3;28,00 €
"08";"01";"318001          ";4;28,00 €
"08";"01";"318001          ";5;28,00 €
"08";"01";"318001          ";6;28,00 €
"08";"01";"318001          ";7;28,00 €
"08";"01";"318001          ";8;28,00 €
"08";"01";"318001          ";9;28,00 €
"08";"01";"318001          ";10;28,00 €
"08";"01";"318002          ";1;3,00 €
"08";"01";"318002          ";2;3,00 €
"08";"01";"318002          ";3;3,00 €
"08";"01";"318002          ";4;3,00 €
"08";"01";"318002          ";5;3,00 €
"08";"01";"318002          ";6;3,00 €
"08";"01";"318002          ";7;3,00 €
"08";"01";"318002          ";8;3,00 €
"08";"01";"318002          ";9;3,00 €
"08";"01";"318002          ";10;3,00 €
"08";"01";"318003          ";1;19,00 €
"08";"01";"318003          ";2;19,00 €
"08";"01";"318003          ";3;19,00 €
"08";"01";"318003          ";4;19,00 €
"08";"01";"318003          ";5;19,00 €
"08";"01";"318003          ";6;19,00 €
"08";"01";"318003          ";7;19,00 €
"08";"01";"318003          ";8;19,00 €
"08";"01";"318003          ";9;19,00 €
"08";"01";"318003          ";10;19,00 €
"08";"01";"319000          ";1;22,00 €
"08";"01";"319000          ";2;22,00 €
"08";"01";"319000          ";3;22,00 €
"08";"01";"319000          ";4;22,00 €
"08";"01";"319000          ";5;22,00 €
"08";"01";"319000          ";6;22,00 €
"08";"01";"319000          ";7;22,00 €
"08";"01";"319000          ";8;22,00 €
"08";"01";"319000          ";9;22,00 €
"08";"01";"319000          ";10;22,00 €
"08";"01";"319001          ";1;32,00 €
"08";"01";"319001          ";2;32,00 €
"08";"01";"319001          ";3;32,00 €
"08";"01";"319001          ";4;32,00 €
"08";"01";"319001          ";5;32,00 €
"08";"01";"319001          ";6;32,00 €
"08";"01";"319001          ";7;32,00 €
"08";"01";"319001          ";8;32,00 €
"08";"01";"319001          ";9;32,00 €
"08";"01";"319001          ";10;32,00 €
"08";"01";"320400          ";1;230,00 €
"08";"01";"320400          ";2;230,00 €
"08";"01";"320400          ";3;230,00 €
"08";"01";"320400          ";4;230,00 €
"08";"01";"320400          ";5;230,00 €
"08";"01";"320400          ";6;230,00 €
"08";"01";"320400          ";7;230,00 €
"08";"01";"320400          ";8;230,00 €
"08";"01";"320400          ";9;230,00 €
"08";"01";"320400          ";10;230,00 €
"08";"01";"320500          ";1;169,00 €
"08";"01";"320500          ";2;169,00 €
"08";"01";"320500          ";3;169,00 €
"08";"01";"320500          ";4;169,00 €
"08";"01";"320500          ";5;169,00 €
"08";"01";"320500          ";6;169,00 €
"08";"01";"320500          ";7;169,00 €
"08";"01";"320500          ";8;169,00 €
"08";"01";"320500          ";9;169,00 €
"08";"01";"320500          ";10;169,00 €
"08";"01";"500110          ";1;258,00 €
"08";"01";"500110          ";2;258,00 €
"08";"01";"500110          ";3;258,00 €
"08";"01";"500110          ";4;258,00 €
"08";"01";"500110          ";5;258,00 €
"08";"01";"500110          ";6;258,00 €
"08";"01";"500110          ";7;258,00 €
"08";"01";"500110          ";8;258,00 €
"08";"01";"500110          ";9;258,00 €
"08";"01";"500110          ";10;258,00 €
"08";"01";"500111          ";1;278,00 €
"08";"01";"500111          ";2;278,00 €
"08";"01";"500111          ";3;278,00 €
"08";"01";"500111          ";4;278,00 €
"08";"01";"500111          ";5;278,00 €
"08";"01";"500111          ";6;278,00 €
"08";"01";"500111          ";7;278,00 €
"08";"01";"500111          ";8;278,00 €
"08";"01";"500111          ";9;278,00 €
"08";"01";"500111          ";10;278,00 €
"08";"01";"500115          ";1;228,00 €
"08";"01";"500115          ";2;228,00 €
"08";"01";"500115          ";3;228,00 €
"08";"01";"500115          ";4;228,00 €
"08";"01";"500115          ";5;228,00 €
"08";"01";"500115          ";6;228,00 €
"08";"01";"500115          ";7;228,00 €
"08";"01";"500115          ";8;228,00 €
"08";"01";"500115          ";9;228,00 €
"08";"01";"500115          ";10;228,00 €
"08";"01";"500116          ";1;246,00 €
"08";"01";"500116          ";2;246,00 €
"08";"01";"500116          ";3;246,00 €
"08";"01";"500116          ";4;246,00 €
"08";"01";"500116          ";5;246,00 €
"08";"01";"500116          ";6;246,00 €
"08";"01";"500116          ";7;246,00 €
"08";"01";"500116          ";8;246,00 €
"08";"01";"500116          ";9;246,00 €
"08";"01";"500116          ";10;246,00 €
"08";"01";"605001          ";1;176,00 €
"08";"01";"605001          ";2;176,00 €
"08";"01";"605001          ";3;176,00 €
"08";"01";"605001          ";4;176,00 €
"08";"01";"605001          ";5;176,00 €
"08";"01";"605001          ";6;176,00 €
"08";"01";"605001          ";7;176,00 €
"08";"01";"605001          ";8;176,00 €
"08";"01";"605001          ";9;176,00 €
"08";"01";"605001          ";10;176,00 €
"08";"01";"612100          ";1;225,00 €
"08";"01";"612100          ";2;225,00 €
"08";"01";"612100          ";3;225,00 €
"08";"01";"612100          ";4;225,00 €
"08";"01";"612100          ";5;225,00 €
"08";"01";"612100          ";6;225,00 €
"08";"01";"612100          ";7;225,00 €
"08";"01";"612100          ";8;225,00 €
"08";"01";"612100          ";9;225,00 €
"08";"01";"612100          ";10;225,00 €
"08";"01";"612200          ";1;265,00 €
"08";"01";"612200          ";2;265,00 €
"08";"01";"612200          ";3;265,00 €
"08";"01";"612200          ";4;265,00 €
"08";"01";"612200          ";5;265,00 €
"08";"01";"612200          ";6;265,00 €
"08";"01";"612200          ";7;265,00 €
"08";"01";"612200          ";8;265,00 €
"08";"01";"612200          ";9;265,00 €
"08";"01";"612200          ";10;265,00 €
"08";"01";"612300          ";1;265,00 €
"08";"01";"612300          ";2;265,00 €
"08";"01";"612300          ";3;265,00 €
"08";"01";"612300          ";4;265,00 €
"08";"01";"612300          ";5;265,00 €
"08";"01";"612300          ";6;265,00 €
"08";"01";"612300          ";7;265,00 €
"08";"01";"612300          ";8;265,00 €
"08";"01";"612300          ";9;265,00 €
"08";"01";"612300          ";10;265,00 €
"08";"01";"621005          ";1;8,00 €
"08";"01";"621005          ";2;8,00 €
"08";"01";"621005          ";3;8,00 €
"08";"01";"621005          ";4;8,00 €
"08";"01";"621005          ";5;8,00 €
"08";"01";"621005          ";6;8,00 €
"08";"01";"621005          ";7;8,00 €
"08";"01";"621005          ";8;8,00 €
"08";"01";"621005          ";9;8,00 €
"08";"01";"621005          ";10;8,00 €
"08";"01";"621010          ";1;10,00 €
"08";"01";"621010          ";2;10,00 €
"08";"01";"621010          ";3;10,00 €
"08";"01";"621010          ";4;10,00 €
"08";"01";"621010          ";5;10,00 €
"08";"01";"621010          ";6;10,00 €
"08";"01";"621010          ";7;10,00 €
"08";"01";"621010          ";8;10,00 €
"08";"01";"621010          ";9;10,00 €
"08";"01";"621010          ";10;10,00 €
"08";"01";"621020          ";1;16,00 €
"08";"01";"621020          ";2;16,00 €
"08";"01";"621020          ";3;16,00 €
"08";"01";"621020          ";4;16,00 €
"08";"01";"621020          ";5;16,00 €
"08";"01";"621020          ";6;16,00 €
"08";"01";"621020          ";7;16,00 €
"08";"01";"621020          ";8;16,00 €
"08";"01";"621020          ";9;16,00 €
"08";"01";"621020          ";10;16,00 €
"08";"01";"622005          ";1;39,00 €
"08";"01";"622005          ";2;39,00 €
"08";"01";"622005          ";3;39,00 €
"08";"01";"622005          ";4;39,00 €
"08";"01";"622005          ";5;39,00 €
"08";"01";"622005          ";6;39,00 €
"08";"01";"622005          ";7;39,00 €
"08";"01";"622005          ";8;39,00 €
"08";"01";"622005          ";9;39,00 €
"08";"01";"622005          ";10;39,00 €
"08";"01";"622010          ";1;44,00 €
"08";"01";"622010          ";2;44,00 €
"08";"01";"622010          ";3;44,00 €
"08";"01";"622010          ";4;44,00 €
"08";"01";"622010          ";5;44,00 €
"08";"01";"622010          ";6;44,00 €
"08";"01";"622010          ";7;44,00 €
"08";"01";"622010          ";8;44,00 €
"08";"01";"622010          ";9;44,00 €
"08";"01";"622010          ";10;44,00 €
"08";"01";"622020          ";1;49,00 €
"08";"01";"622020          ";2;49,00 €
"08";"01";"622020          ";3;49,00 €
"08";"01";"622020          ";4;49,00 €
"08";"01";"622020          ";5;49,00 €
"08";"01";"622020          ";6;49,00 €
"08";"01";"622020          ";7;49,00 €
"08";"01";"622020          ";8;49,00 €
"08";"01";"622020          ";9;49,00 €
"08";"01";"622020          ";10;49,00 €
"08";"01";"629001          ";1;20,00 €
"08";"01";"629001          ";2;20,00 €
"08";"01";"629001          ";3;20,00 €
"08";"01";"629001          ";4;20,00 €
"08";"01";"629001          ";5;20,00 €
"08";"01";"629001          ";6;20,00 €
"08";"01";"629001          ";7;20,00 €
"08";"01";"629001          ";8;20,00 €
"08";"01";"629001          ";9;20,00 €
"08";"01";"629001          ";10;20,00 €
"08";"01";"629002          ";1;21,00 €
"08";"01";"629002          ";2;21,00 €
"08";"01";"629002          ";3;21,00 €
"08";"01";"629002          ";4;21,00 €
"08";"01";"629002          ";5;21,00 €
"08";"01";"629002          ";6;21,00 €
"08";"01";"629002          ";7;21,00 €
"08";"01";"629002          ";8;21,00 €
"08";"01";"629002          ";9;21,00 €
"08";"01";"629002          ";10;21,00 €
"08";"01";"629003          ";1;3,50 €
"08";"01";"629003          ";2;3,50 €
"08";"01";"629003          ";3;3,50 €
"08";"01";"629003          ";4;3,50 €
"08";"01";"629003          ";5;3,50 €
"08";"01";"629003          ";6;3,50 €
"08";"01";"629003          ";7;3,50 €
"08";"01";"629003          ";8;3,50 €
"08";"01";"629003          ";9;3,50 €
"08";"01";"629003          ";10;3,50 €
"08";"01";"670019          ";1;11,00 €
"08";"01";"670019          ";2;11,00 €
"08";"01";"670019          ";3;11,00 €
"08";"01";"670019          ";4;11,00 €
"08";"01";"670019          ";5;11,00 €
"08";"01";"670019          ";6;11,00 €
"08";"01";"670019          ";7;11,00 €
"08";"01";"670019          ";8;11,00 €
"08";"01";"670019          ";9;11,00 €
"08";"01";"670019          ";10;11,00 €
"08";"01";"670023          ";1;17,00 €
"08";"01";"670023          ";2;17,00 €
"08";"01";"670023          ";3;17,00 €
"08";"01";"670023          ";4;17,00 €
"08";"01";"670023          ";5;17,00 €
"08";"01";"670023          ";6;17,00 €
"08";"01";"670023          ";7;17,00 €
"08";"01";"670023          ";8;17,00 €
"08";"01";"670023          ";9;17,00 €
"08";"01";"670023          ";10;17,00 €
"08";"01";"671030          ";1;23,00 €
"08";"01";"671030          ";2;23,00 €
"08";"01";"671030          ";3;23,00 €
"08";"01";"671030          ";4;23,00 €
"08";"01";"671030          ";5;23,00 €
"08";"01";"671030          ";6;23,00 €
"08";"01";"671030          ";7;23,00 €
"08";"01";"671030          ";8;23,00 €
